|0000|007|0|01012013|31012013|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|SIMULACAO||A|0|
|0001|0|
|0005|GUARULHOS|07215040|EST MUNICIPAL,      SL 3 MOD.B4B5B6|1156|SALA 03 MODULOS B4 B5 E B6|JD SANTO AFONSO|1134780846|1134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7||04726170|AV ALFREDO EGYDIO DE SOUZA ARANHA|100|BLOCO D 6 ANDAR|VILA CRUZEIRO|0000000000|1121894900|jorge.franck@kemira.com|3550308|
|0150|000082024000137|CIA SANEAMENTO AMBIENTAL DISTRITO FEDERAL|1058|00082024000137||0732466700167|5300108||AVENIDA SIBIPIRUNA|LOTES|15, 17|AGUAS CLARAS|
|0150|000153088000181|AQUAPLAN TECNOLOGIA LTDA|1058|00153088000181||114175778116|3550308||RUA ENGENHEIRO MESQUITA SAMPAIO|321||CHACARA SANTO ANTON|
|0150|000163083002000|GOLDEN CARGO TRANSPORTES E LOGISTICA LTDA|1058|00163083002000||206244108110|3505708||ESTRADA DOS ALPES|855||JARDIM BELVAL|
|0150|000425457000148|EKONOVA QUIMICA DO BRASIL LTDA|1058|00425457000148||255242000|4213203||RUA XV DE NOVEMBRO|5305||TESTO CENTRAL|
|0150|000536772003249|ECOLAB QUIMICA LTDA|1058|00536772003249||672138333114|3552502||RODOVIA INDIO TIBIRICA|3201||RAFFO|
|0150|000585900000148|FOZ DE LIMEIRA S.A.|1058|00585900000148||417129983118|3526902||RUA TIRADENTES|943||CENTRO|
|0150|000763832000160|FRIGORIFICO INDUSTRIAL VALE DO PIRANGA S/A|1058|00763832000160||5219412210046|3152105||RODOVIA MG 826 KM 02 PONTE NOVA/ORATORIOS|S/N||ZONA RURAL|
|0150|001009681000383|GE WATER & PROCESS TECHNOLOGIES DO BRASIL LTDA|1058|01009681000383||669313262110|3552205||AVENIDA PARANA|4900||CAJURU DO SUL|
|0150|001201289000170|CSJ - CIA DE SANEAMENTO DE JUNDIAI|1058|01201289000170|||3525904||ESTRADA DO VARJAO|4520||NOVO HORIZONTE|
|0150|001210857000107|KEMWATER BRASIL S/A|1058|01210857000107||16539709|2905701||RODOVIA BA 099 KM|20||ABRANTES|
|0150|001302613000146|TASSIMIN QUIMICA COM LTDA|1058|01302613000146||0679780050077|3106705||RUA TRANSBRASIL|630|630|JD. PIEMONT|
|0150|001527330001417|CESARI EMP.MULTIMODAL DE MOV. DE MAT. LTDA|1058|01527330001417||672181070117|3552502||RUA FRANCISCO MARENGO|S/N||JARDIM REVISTA|
|0150|001691945000160|AGUAS DO PARANAGUA S.A.|1058|01691945000160|||4128104||RUA VIEIRA DOS SANTOS|335||CENTRO HISTóRICO|
|0150|001731616000103|MINERACAO TURMALINA LTDA|1058|01731616000103||1763169040000|3117603||FAZENDA SA TINOCO|S/N|PARTE|ZONA RURAL|
|0150|001760325000135|CARTINT INDUSTRIA E COMERCIO DE TINTAS LTDA.|1058|01760325000135||336450090113|3518800||RUA PANAMBI|225||CUMBICA|
|0150|001838723001603|BRF - BRASIL FOODS S.A.|1058|01838723001603||2440035330|4321451||RUA ERNO DAHMER|687|A|SEDE|
|0150|001838723003142|BRF - BRASIL FOODS S.A.|1058|01838723003142||0650129032|4310207||RUA HERMANN WASSERMANN|606|SALA 01|SEDE|
|0150|001838723004700|BRF - BRASIL FOODS S.A.|1058|01838723004700||0720126444|4311403||RUA CARLOS SPOHR FILHO|2836||LAJEADO|
|0150|001838723006753|BRF - BRASIL FOODS S.A.|1058|01838723006753||283482079|5003702||AVENIDA 04|S/N|QUADRA 13|PARQUE INDUSTRIAL|
|0150|001838723009345|BRF - BRASIL FOODS S.A.|1058|01838723009345||131811053|5106224||RODOVIA BR, 163|163|KM 587|CENTRO|
|0150|001838723009698|BRF - BRASIL FOODS S.A.|1058|01838723009698||133406318|5105622||ROD. TRANSEFONICA|S/N -||MIRASSOL D'OESTE|
|0150|001838723011838|BRF - BRASIL FOODS S.A.|1058|01838723011838||9020384180|4104659||AVENIDA DOS PIONEIROS|2510||CARAMBEI|
|0150|001838723015310|BRF - BRASIL FOODS S.A.|1058|01838723015310||255770529|4206702||AVENIDA PRES CASTELO BRANCO|S/N||CENTRO|
|0150|001838723015400|BRF - BRASIL FOODS S.A.|1058|01838723015400||255770537|4203907||AC CIDADE ALTA|4700||CENTRO|
|0150|001838723017283|BRF - BRASIL FOODS S.A.|1058|01838723017283||102928908|5205000||RODOVIA BR-060|S/N|KM 394|SETOR INDUSTRIAL|
|0150|001838723018255|BRF - BRASIL FOODS S.A.|1058|01838723018255||103866310|5213103||RODOVIA GO 341 KM 2|5 S/N||ZONA ZURAL|
|0150|001838723018840|BRF - BRASIL FOODS S.A.|1058|01838723018840||104182075|5211909||RODOVIA BR 060|KM 04||SETOR CENTRAL|
|0150|001838723021396|BRF - BRASIL FOODS S.A.|1058|01838723021396||255773528|4219309||ROD. SC -453|KM 50||DIST INDUSTRIAL|
|0150|001838723022449|BRF - BRASIL FOODS S.A.|1058|01838723022449||255773510|4219309||RUA XV DE NOVEMBRO|S/N||CENTRO|
|0150|001838723024140|BRF - BRASIL FOODS S.A.|1058|01838723024140||0750052660|4311809||AVENIDA PRESIDENTE VARGAS|1040||CENTRO|
|0150|001838723025111|BRF - BRASIL FOODS S.A.|1058|01838723025111||0750052597|4311809||RODOVIA RS 324|S/N|KM 76|SANTA RITA|
|0150|001838723025626|BRF - BRASIL FOODS S.A.|1058|01838723025626||1350019612|4320404||AV. ARTHUR OSCAR|1706||CENTRO|
|0150|001838723030972|BRF - BRASIL FOODS S.A.|1058|01838723030972||256198209|4203600||RODOVIA BR 282|S/N|KM 348 BLOCO 01|DISTRITO INDUSTRIAL|
|0150|001838723033807|BRF - BRASIL FOODS S.A.|1058|01838723033807||256821763|4204301||RUA SENADOR ATTILIO FONTANA|86|ALA 01|CENTRO|
|0150|001838723033998|BRF - BRASIL FOODS S.A.|1058|01838723033998||256821810|4204202||AV SEN ATTILIO FRANC XAVIER FONT|600||EFAPI|
|0150|001838723034617|BRF - BRASIL FOODS S.A.|1058|01838723034617||050193112|2616407||RODOVIA PE 050|S/N|KM 02 ALA 02|DIST. INDUSTRIAL|
|0150|001838723036237|BRF - BRASIL FOODS S.A.|1058|01838723036237||9061083720|4119905||RUA LEOPOLDO FROES|1001|ALA 01|UVARANAS|
|0150|001838723036407|BRF - BRASIL FOODS S.A.|1058|01838723036407||9060986875|4128104||AVENIDA SENADOR ATTILIO FONTANA|1501|ALA 01|PARQUE SAO JOAO|
|0150|001838723036903|BRF - BRASIL FOODS S.A.|1058|01838723036903||9060987090|4108403||AVENIDA ATTILIO FONTANA|4|KM 4 ALA 01|PINHEIRINHO|
|0150|001838723037632|BRF - BRASIL FOODS S.A.|1058|01838723037632||9060985127|4127700||AVENIDA SENADOR ATTILIO FONTANA|4040|ALA 01|SADIA|
|0150|001838723039414|BRF - BRASIL FOODS S.A.|1058|01838723039414||133134610|5105259||RODOVIA MT 449|S/N|KM 4.6 ALA 02|ZONA RURAL|
|0150|001838723043870|BRF - BRASIL FOODS S.A.|1058|01838723043870||0010870823752|3170206||AV. CEL JOSE TEOFILO CARNEIRO|1001||SAO JOSE|
|0150|002013199000118|CONCESSIONARIA AGUAS DE JUTURNAIBA AS|1058|02013199000118||85928732|3300209||ROD AMARAL PEIXOTO|K 91||BANANEIRAS|
|0150|002382073000110|PROLAGOS S.A.C.S.P AGUA E ESGOTO|1058|02382073000110||85297740|3300233||RODOVIA AMARAL PEIXOTO|S/N||BALNEARIO|
|0150|002659271000189|FLUX ENGENHARIA AMBIENTAL LTDA|1058|02659271000189||635330340113|3548708||RUA MANUEL HERNANDES LOPES|249||VILA DAYSE|
|0150|002759853000137|TAMBOR-LINE RECUPERADORA DE TAMBORES LTDA.|1058|02759853000137||336475118118|3518800||RUA DA LAGOA|414|ANTIGO 496|CUMBICA|
|0150|002777131000610|HENKEL LTDA|1058|02777131000610||286048259116|3513801||RUA KARL HULLER|136||JD CANHEMA|
|0150|002798578000322|MILANO CARGAS E SERVICO LTDA|1058|02798578000322||675158576116|3552809||RUA MARECHAL C. BRANCO|471||JD-TRES MARIAS|
|0150|002914460022200|SEARA ALIMENTOS LTDA|1058|02914460022200||1480057930|4321907||RUA JOSE BONIFACIO|300|PARTE 01|CENTRO|
|0150|002916265000593|JBS S/A|1058|02916265000593||103218823|5208707||AVENIDA LAGO AZUL|S/N|FAZENDA CAVEIRAS|ZONA RURAL|
|0150|002916265007504|JBS S/A|1058|02916265007504||104560509|5218003||RODOVIA GO 244|S/N|KM 121|PORANGATU|
|0150|002916265008900|JBS S/A|1058|02916265008900||419137060111|3527108||RODOVIA BR 153|S/N|KM 179 BLOCO B|ZONA RURAL|
|0150|002925069000151|BRAZILIAN WATLLE EXTRACT IND QUIM LTDA|1058|02925069000151||0240312147|4304606||RUA HERMES DA FONSECA|2155||RIO BRANCO|
|0150|003036867000195|WERDYAL TRATAMENTO AMBIENTAL LTDA|1058|03036867000195||0670141800045|3106705||RUA GASTAO FRANCISCO|300||VILA BOA ESPERANçA|
|0150|003064091000117|ACQUAQUIMICA LTDA|1058|03064091000117||0420039201|4307609||AVENIDA PRIMEIRO DE MAIO|1111||BAIRRO DAS ROSAS|
|0150|003264927000127|MANAUS AMBIENTAL S.A.|1058|03264927000127||041419235|1302603|600303012|RUA DO BOMBEAMENTO|01|EST BOMB PONTA ISMAEL|COMPENSA|
|0150|003298420000356|MANDA LA TRANSPORTES DE CARGAS LTDA|1058|03298420000356||336832471110|3518800||RUA BAIXIO|153||VILA NOVA CUMBICA|
|0150|003334979000122|SYSTEM MUD IND E COM LTDA|1058|03334979000122||253935989|4208203||RUA DESEMBARGADOR REIS ALVES|460 A||DAS INDUSTRIAS|
|0150|003337080000163|CSM PRODUTOS QUIMICOS LTDA|1058|03337080000163||254076475|4204202||RUA 15 DE NOVEMBRO|150||D. MAR BORM|
|0150|003364618000129|AG INDUSTRIA QUIMICA DO BRASIL LTDA - ME|1058|03364618000129||254033113|4204608||RUA ANTONIO MACARINI|770||VILA MACARINI|
|0150|003555338000440|HUNTSMAN QUIMICA BRASIL LTDA.|1058|03555338000440||149277257118|3550308||AVENIDA PROFESSOR VICENTE RAO|90|PREDIO 122, 2.ANDAR, SALA 2086|VILA CARMEM|
|0150|003630420000140|CARMOCAL DO BRASIL LTDA|1058|03630420000140||336677918110|3518800||RUA IDA CARMINA M. RANIERI|325||JD. FATIMA|
|0150|003944724000181|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000181||148452817113|3550308||RUA ALFREDO EGIDIO SOUZA ARANHA|100|6.ANDAR - BLOCO D|VILA CRUZEIRO|
|0150|003944724000262|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000262||9023157214|4127106||RODOVIA ROD DO PAPEL PR 160|S/N|KM 16|DIST INDL DO TRIANGU|
|0150|003944724000505|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000505||206120409112|3505708||ALAMEDA ARAGUAIA|3972|LOTE 13  QUADRA 02|CENTRO|
|0150|003944724000696|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000696||336568073111|3518800||ESTRADA MUNICIPAL|1156|SALA 03 MODULOS B4 B5 E B6|JARDIM SANTO AFONSO|
|0150|003982931000120|EMPRESA DE SANEAMENTO DE MATO GROSSO DO SUL S.A.SANESUL|1058|03982931000120||281042489|5002704||RUA EUCLIDES DA CUNHA|975||JARDIM DOS ESTADOS|
|0150|004165364000182|COSTA FORTUNA FUNDACOES E CONSTRUCOES LIMITADA|1058|04165364000182||278156678112|3513009||RUA LADISLAU RETTI|675||PARQUE ALEXANDRE|
|0150|004209529000170|ZSCHIMMER & SCHWARZ DO BRASIL LTDA|1058|04209529000170||1240217657|4318705||EST GERAL MORRO DO PAULA|546||SAO BORJA|
|0150|004217638000130|ROTTA IND. COM. DE PALATES E EMBALAGENS LTDA|1058|04217638000130||751000370110|3528858||ESTRADA VICINAL MARAPOANA/ ELIZIARIO|1101||JD ESPERIA GUERZONI|
|0150|004405220000237|COVENTYA QUIMICA LTDA|1058|04405220000237||0290427134|4305108||RUA JACOB LUCCHESI|4852||SANTA LUCIA|
|0150|004475244000181|L'AB ANALITICA AMBIENTAL LTDA|1058|04475244000181||392248196112|3524402||RODOVIA GERALDO SCAVONE|2300||JD. CALIFóRNIA|
|0150|004499466000134|TANSAN LIQUIDO MINERALS IND. QUIM. LTDA|1058|04499466000134||600114492112|3545209||AVENIDA BRASILIA|1850||DISTRITO INDUSTRIAL|
|0150|004574135000200|EMPRESA DE MINERACAO DE AGUAS SANT'ANNA LTDA|1058|04574135000200||78126256|3302502||AVENIDA ANTONIO RIBEIRO SEABRA|302|PARTE|VILA INHOMIRIM|
|0150|004607157000130|TEHIAR SIST.DE TRANSP.LOG.LTDA|1058|04607157000130||116224163114|3550308||RUA SOLDADO JOSE VIVANCO SOLANO|1||PQ NOVO MUNDO|
|0150|004647090000168|CETRIC CENTRAL TRAT. RESIDUOS SOLIDOS INDS. E COMS. CHAPECO|1058|04647090000168||254302971|4204202||ACESSO ANGELO BALDISSERA CH 20|S/N||AGUA AMARELA|
|0150|004945379000163|OMNI-TECH COM E REP DE PROD QUIM LTDA|1058|04945379000163||468063943110|3532009||RUA JOAQUIM SERAFIM|445||SAO BENEDITO|
|0150|004969086000116|AQUA SOLUCOES LTDA|1058|04969086000116||066795575|2304400||RUA MONSENHOR BRUNO|1366||MEIRELES|
|0150|005116230000134|COLOR DYES COMERCIAL LTDA - EPP|1058|05116230000134||116404357117|3550308||RUA JOAO MEIMBERG|149||JARDIM SAO LUIZ|
|0150|005296120000100|PRODCONTEC COM. DE PRODS. TECNICOS PARA CONSTRUCAO LTDA ME|1058|05296120000100||336631769119|3518800||AVENIDA JOSE RANGEL FILHO|870||JARDIM PONTE ALTA I|
|0150|005324072000108|DORF KETAL BRASIL LTDA|1058|05324072000108||3820019741|4313375||RUA DA PEDREIRA|559|ANEXO 1|PEDREIRA|
|0150|005445891000103|ALQUIMISTA COMERCIO DE ARTIGOS PARA LABORATORIOS LTDA. EPP|1058|05445891000103||635478143111|3548708||AVENIDA ALVARO GUIMARAES|848|CONJUNTO HABITACIONAL ALVORADA|PLANALTO|
|0150|005658506000106|MATRYX INDUSTRIA E COMERCIO DE INSUMOS PARA TRATAMENTO DE AG|1058|05658506000106||2130029617|4314803||RUA ESTANCIA VELHA|712|FUNDOS|PORTAO VELHO|
|0150|006030747000250|ANGLO FERROUS AMAPA MINERACAO LTDA|1058|06030747000250||030287626|1600154||ESTRADA DO TEPERABA|S/N||ZONA RURAL|
|0150|006877748000153|GTS QUIMICA LTDA|1058|06877748000153||241043611|2707909||RUA BENEDITO MASCARENHAS|635||CENTRO|
