|0000|006|0|01072012|31072012|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|SIMULACAO||A|0|
|0001|0|
|0005|GUARULHOS|07215040|EST MUNICIPAL,      SL 3 MOD.B4B5B6|1156|SALA 03 MODULOS B4 B5 E B6|JD SANTO AFONSO|1134780846|1134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7||04726170|AV ALFREDO EGYDIO DE SOUZA ARANHA|100|BLOCO D 6 ANDAR|VILA CRUZEIRO|0000000000|1121894900|jorge.franck@kemira.com|3550308|
|0150|000082024000137|CIA SANEAMENTO AMBIENTAL DISTRITO FEDERAL|1058|00082024000137||0732466700167|5300108||AVENIDA SIBIPIRUNA|LOTES|15, 17|AGUAS CLARAS|
|0150|000153088000181|AQUAPLAN TECNOLOGIA LTDA|1058|00153088000181||114175778116|3550308||RUA ENGENHEIRO MESQUITA SAMPAIO|321||CHACARA SANTO ANTON|
|0150|000163083002000|GOLDEN CARGO TRANSPORTES E LOGISTICA LTDA|1058|00163083002000||206244108110|3505708||ESTRADA DOS ALPES|855||JARDIM BELVAL|
|0150|000197898000130|PIRACEMA COMERCIAL LTDA|1058|00197898000130||114259396115|3547205||R. PIRACEMA|225||SANTANA|
|0150|000372496000124|CENTRAL ENERGETICA VALE DO SAPUCAI LTDA|1058|00372496000124||511004897115|3536307||ESTRADA DO MAROLO KM 25|S/N|ZONA RURAL|RURAL CHAGAS|
|0150|000514179000103|VILLA GERMANIA ALIMENTOS S.A.|1058|00514179000103||253096030|4207502||RUA ANTONINA|265||ENCANO DO NORTE|
|0150|000536772003249|ECOLAB QUIMICA LTDA|1058|00536772003249||672138333114|3552502||RODOVIA INDIO TIBIRICA|3201||RAFFO|
|0150|000763832000160|FRIGORIFICO INDUSTRIAL VALE DO PIRANGA S/A|1058|00763832000160||5219412210046|3152105||RODOVIA MG 826 KM 02 PONTE NOVA/ORATORIOS|S/N||ZONA RURAL|
|0150|000770937000146|RIOVIVO ENGENHARIA AMBIENTAL LTDA|1058|00770937000146||253728169|4202909||RODOVIA IVO SILVEIRA|690||STEFFEN|
|0150|001009681000383|GE WATER & PROCESS TECHNOLOGIES DO BRASIL LTDA|1058|01009681000383||669313262110|3552205||AVENIDA PARANA|4900||CAJURU DO SUL|
|0150|001210857000107|KEMWATER BRASIL S/A|1058|01210857000107||16539709|2905701||RODOVIA BA 099 KM|20||ABRANTES|
|0150|001512260000109|ARC-SUL IND E COM DE PROD QUIM LTDA|1058|01512260000109||278061640117|3513009||RUA TOMAS SEPE|523||GRANJA VIANA|
|0150|001527330001417|CESARI EMP.MULTIMODAL DE MOV. DE MAT. LTDA|1058|01527330001417||672181070117|3552502||RUA FRANCISCO MARENGO|S/N||JARDIM REVISTA|
|0150|001731616000103|MINERACAO TURMALINA LTDA|1058|01731616000103||1763169040000|3117603||FAZENDA SA TINOCO|S/N|PARTE|ZONA RURAL|
|0150|001783579000179|IBEPLAS IND.BRAS.DE EMB. PLAST. LTDA|1058|01783579000179||115072314114|3550308||R. AMAMBAI|766||VILA MARIA|
|0150|001838723003142|BRF - BRASIL FOODS S.A.|1058|01838723003142||0650129032|4310207||RUA HERMANN WASSERMANN|606|SALA 01|SEDE|
|0150|001838723004700|BRF - BRASIL FOODS S.A.|1058|01838723004700||0720126444|4311403||RUA CARLOS SPOHR FILHO|2836||LAJEADO|
|0150|001838723009345|BRF - BRASIL FOODS S.A.|1058|01838723009345||131811053|5106224||RODOVIA BR, 163|163|KM 587|CENTRO|
|0150|001838723009698|BRF - BRASIL FOODS S.A.|1058|01838723009698||133406318|5105622||ROD. TRANSEFONICA|S/N -||MIRASSOL D'OESTE|
|0150|001838723011838|BRF - BRASIL FOODS S.A.|1058|01838723011838||9020384180|4104659||AVENIDA DOS PIONEIROS|2510||CARAMBEI|
|0150|001838723015310|BRF - BRASIL FOODS S.A.|1058|01838723015310||255770529|4206702||AVENIDA PRES CASTELO BRANCO|S/N||CENTRO|
|0150|001838723015400|BRF - BRASIL FOODS S.A.|1058|01838723015400||255770537|4203907||AC CIDADE ALTA|4700||CENTRO|
|0150|001838723017283|BRF - BRASIL FOODS S.A.|1058|01838723017283||102928908|5205000||RODOVIA BR-060|S/N|KM 394|SETOR INDUSTRIAL|
|0150|001838723018255|BRF - BRASIL FOODS S.A.|1058|01838723018255||103866310|5213103||RODOVIA GO 341 KM 2|5 S/N||ZONA ZURAL|
|0150|001838723025111|BRF - BRASIL FOODS S.A.|1058|01838723025111||0750052597|4311809||RODOVIA RS 324|S/N|KM 76|SANTA RITA|
|0150|001838723025626|BRF - BRASIL FOODS S.A.|1058|01838723025626||1350019612|4320404||AV. ARTHUR OSCAR|1706||CENTRO|
|0150|001838723030972|BRF - BRASIL FOODS S.A.|1058|01838723030972||256198209|4203600||RODOVIA BR 282|S/N|KM 348 BLOCO 01|DISTRITO INDUSTRIAL|
|0150|002522287000145|COUROADA COML E REPRESENTACOES LTDA|1058|02522287000145||9041448781|4113700||RODOVIA JOSE GARCIA DE CAMPOS|513|PAVILHAO 02|COLONIA COROADOS|
|0150|002659271000189|FLUX ENGENHARIA AMBIENTAL LTDA|1058|02659271000189||635330340113|3548708||RUA MANUEL HERNANDES LOPES|249||VILA DAYSE|
|0150|002709449003760|PETROBRAS TRANSPORTE S.A - TRANSPETRO|1058|02709449003760||331071161111|3518305||ESTRADA LAGOA NOVA|S/N|KM 10|PONTA ALTA|
|0150|002709449004065|PETROBRAS TRANSPORTE S.A.|1058|02709449004065||654093387110|3550704||AVENIDA GUARDA MOR LOBO VIANNA|1111||PORTO GRANDE|
|0150|002777131000610|HENKEL LTDA|1058|02777131000610||286048259116|3513801||RUA KARL HULLER|136||JD CANHEMA|
|0150|002798578000322|MILANO CARGAS E SERVICO LTDA|1058|02798578000322||675158576116|3552809||RUA MARECHAL C. BRANCO|471||JD-TRES MARIAS|
|0150|002914460020267|SEARA ALIMENTOS LTDA|1058|02914460020267||79668141|3301702||ESTRADA VENANCIO PEREIRA VELOSO|1479|PARTE 01|CAPIVARI|
|0150|003036867000195|WERDYAL TRATAMENTO AMBIENTAL LTDA|1058|03036867000195||0670141800045|3106705||RUA GASTAO FRANCISCO|300||VILA BOA ESPERANÁA|
|0150|003298420000194|MANDALA TRANSPORTES DE CARGAS LTDA|1058|03298420000194||0739952900114|5300108||RUA CSG 08|LOTE|LOJA 01|TAGUATINGA|
|0150|003298420000356|MANDA LA TRANSPORTES DE CARGAS LTDA|1058|03298420000356||336832471110|3518800||RUA BAIXIO|153||VILA NOVA CUMBICA|
|0150|003334979000122|SYSTEM MUD IND E COM LTDA|1058|03334979000122||253935989|4208203||RUA DESEMBARGADOR REIS ALVES|460 A||DAS INDUSTRIAS|
|0150|003337080000163|CSM PRODUTOS QUIMICOS LTDA|1058|03337080000163||254076475|4204202||RUA 15 DE NOVEMBRO|150||D. MAR BORM|
|0150|003364618000129|AG INDUSTRIA QUIMICA DO BRASIL LTDA - ME|1058|03364618000129||254033113|4204608||RUA ANTONIO MACARINI|770||VILA MACARINI|
|0150|003581470000184|CENTROPROJEKT DO BRASIL S.A.|1058|03581470000184||116142706114|3550308||RUA ALEXANDRE DUMAS|2200|2 ANDAR|CHACARA SANTO ANTON|
|0150|003630420000140|CARMOCAL DO BRASIL LTDA|1058|03630420000140||336677918110|3518800||RUA IDA CARMINA M. RANIERI|325||JD. FATIMA|
|0150|003912974000130|CONSPELL TEC PLAST PAP COM IMP LTDA|1058|03912974000130||115930710113|3550308||RUA JAPARATUBA|441||SAO JOAO CLIMACO|
|0150|003944724000262|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000262||9023157214|4127106||RODOVIA ROD DO PAPEL PR 160|S/N|KM 16|DIST INDL DO TRIANGU|
|0150|003944724000696|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000696||336568073111|3518800||ESTRADA MUNICIPAL|1156|SALA 03 MODULOS B4 B5 E B6|JARDIM SANTO AFONSO|
|0150|003982931000120|EMPRESA DE SANEAMENTO DE MATO GROSSO DO SUL S.A.SANESUL|1058|03982931000120||281042489|5002704||RUA EUCLIDES DA CUNHA|975||JARDIM DOS ESTADOS|
|0150|004022742000179|IPPLAST INDUSTRIA PAULISTA DE PLASTICOS LTDA|1058|04022742000179||188078020116|3503901||ROD. PRES. DUTRA - S/N∫-KM 202|9||DO PORTAO|
|0150|004165364000182|COSTA FORTUNA FUNDACOES E CONSTRUCOES LIMITADA|1058|04165364000182||278156678112|3513009||RUA LADISLAU RETTI|675||PARQUE ALEXANDRE|
|0150|004171382000177|CENTRAL DE ENERGIA MORENO DE MONTE APRAZIVEL|1058|04171382000177||462064121112|3531407||ROD. JOAO PEDRO REZENDE|KM 10|1|ZONA RURAL|
|0150|004217638000130|ROTTA IND. COM. DE PALATES E EMBALAGENS LTDA|1058|04217638000130||751000370110|3528858||ESTRADA VICINAL MARAPOANA/ ELIZIARIO|1101||JD ESPERIA GUERZONI|
|0150|004282818000286|AGROINDUSTRIAL OESTE PAULISTA LTDA|1058|04282818000286||462064256110|3531407||ESTRADA VICINAL M.A.Z 0,70 - ANGELO PIVARO|70|KM 1|ZONA RURAL|
|0150|004405220000237|COVENTYA QUIMICA LTDA|1058|04405220000237||0290427134|4305108||RUA JACOB LUCCHESI|4852||SANTA LUCIA|
|0150|004475244000181|L'AB ANALITICA AMBIENTAL LTDA|1058|04475244000181||392248196112|3524402||RODOVIA GERALDO SCAVONE|2300||JD. CALIFÛRNIA|
|0150|004607157000130|TEHIAR SIST.DE TRANSP.LOG.LTDA|1058|04607157000130||116224163114|3550308||RUA SOLDADO JOSE VIVANCO SOLANO|1||PQ NOVO MUNDO|
|0150|004764558000790|TRANSPORTADORA ESPECIALISTA LTDA|1058|04764558000790||148517529110|3550308||RUA SERAPHIM DE CARVALHO|505||VILA GUILHERME|
|0150|004764558001176|TRANSPORTADORA ESPECIALISTA LTDA|1058|04764558001176||283582634|5003702||RUA HAYEL BON FAKER|330||JARDIM RASSLEM|
|0150|004945379000163|OMNI-TECH COM E REP DE PROD QUIM LTDA|1058|04945379000163||468063943110|3532009||RUA JAQUIM SERAFIM|445||SAO BENEDITO|
|0150|004969086000116|AQUA SOLUCOES LTDA|1058|04969086000116||066795575|2304400||RUA MONSENHOR BRUNO|1366||MEIRELES|
|0150|005116230000134|COLOR DYES COMERCIAL LTDA - EPP|1058|05116230000134||116404357117|3550308||RUA JOAO MEIMBERG|149||JARDIM SAO LUIZ|
|0150|005232916000190|POLITAB INDUSTRIA, COMERCIO E DISTRIBUICAO DE PLASTICOS LTDA|1058|05232916000190||116436685114|3550308||RUA ALVARENGA PEIXOTO|96/98||VILA ANASTACIO|
|0150|005324072000108|DORF KETAL BRASIL LTDA|1058|05324072000108||0962952303|4314902||AV. DAS INDUSTRIAS|1345||SAO JOAO|
|0150|005658506000106|MATRYX INDUSTRIA E COMERCIO DE INSUMOS PARA TRATAMENTO DE AG|1058|05658506000106||2130029617|4314803||RUA ESTANCIA VELHA|712|FUNDOS|PORTAO VELHO|
|0150|005694833000113|ENGCLARIAN IND COM CLARIF LTDA|1058|05694833000113||664173579119|3551702||RODOVIA ALBANO BACEGA|328|STZ 152.0|ZONA INDUSTRIAL|
|0150|005928246000141|COPLASA ACUCAR E ALCOOL LTDA|1058|05928246000141||544054476110|3539608||ESTRADA VICINAL GOVERNADOR MARIO COVAS|S/N||ZONA RURAL|
|0150|006030747000250|ANGLO FERROUS AMAPA MINERACAO LTDA|1058|06030747000250||030287626|1600154||ESTRADA DO TEPERABA|S/N||ZONA RURAL|
|0150|006142539000161|JAEPEL PAPEIS E EMBALAGENS S.A|1058|06142539000161||103740791|5220454||RUA EIXO PRINCIPAL|SN|QD. 02 MOD. 01/20|AGROINDUSTRIAL|
|0150|006252818003446|ABENGOA BIOENERGIA AGROINDUSTRIA LTDA|1058|06252818003446||536145704110|3539301||FAZENDA SAO LUIZ|S/N|SETOR A|ZONA RURAL|
|0150|006252818003799|ABENGOA BIOENERGIA AGROINDUSTRIA LTDA|1058|06252818003799||639266150115|3549102||FAZENDA LAGOA FORMOSA|S/N|SETOR 2 KM 15 DA RODOVIA 344|ZONA RURAL|
|0150|006963985000137|LUCIANA GRAMISCELLI FERREIRA ZAVARELLO - EPP|1058|06963985000137||587272660117|3543907||RUA 21|3041||JARDIM WENZEL|
|0150|006975509000136|MAXTEC QUIMICA - COMERCIO DE PRODUTOS QUIMICOS LTDA|1058|06975509000136||636282001112|3548807||RUA AMAZONAS|669|SALA 17|CENTRO|
|0150|007280328000158|USINA IACANGA DE ACUCAR E ALCOOL S.A.|1058|07280328000158||339058340112|3519105||RODOVIA CEZARIO J DE CARVALHO|S/N|400KM 800MT - FAZENDA NOVA|ZONA RURAL|
|0150|007379735000117|CHAMPION TEC BRASIL SERV PROD QUIMICOS LTDA|1058|07379735000117||78008342|3302403||RUA R6|21|QUADRA 21 LOTE 08 A|NOVO CAVALEIROS|
|0150|007814918000202|EXPRESSO BR500 TRANSPORTES LTDA - EPP|1058|07814918000202||336822884110|3518800||VIELA URGA|144||NOVA BONSUCESSO|
|0150|007854402000100|EMPRESA MUNICIPAL DE AGUA E SANEAMENTO|1058|07854402000100|||4202008||AVENIDA QUARTA|250||CENTRO|
|0150|007920916000109|BSC QUIMICA LTDA|1058|07920916000109||255186762|4202909||RODOVIA IVO SILVEIRA|470|GALPAO 7|BATEAS|
|0150|007920916000290|BSC QUIMICA LTDA|1058|07920916000290||9049828656|4115200||ESTRADA OSVALDO DE MORAIS CORREIA|1337||ZONA 41|
|0150|008070508000330|RAIZEN ENERGIA S.A|1058|08070508000330||202097661112|3505302||FAZENDA PAU D ALHO|S/N||ZONA RURAL|
|0150|008070508009639|RAIZEN ENERGIA S. A|1058|08070508009639||297007790114|3514908||FAZENDA AC SOBRADO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012427|RAIZEN ENERGIA S.A|1058|08070508012427||349020940114|3520103||RUA ETC CORONEL QUITO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012508|RAIZEN ENERGIA S.A|1058|08070508012508||341013786112|3519303||FAZENDA DA SERRA|S/N|AREA 1|ZONA RURAL|
|0150|008102787000295|ARCELORMITTAL MINERACAO SERRA AZUL S.A.|1058|08102787000295||0010663930090|3133709||FAZENDA CORREGO FUNDO|S/N||ZONA RURAL|
|0150|008140554000104|METAGUA COM E IND DE EQUIP E PROJ INDUSTRIAIS LTDA|1058|08140554000104||582736092117|3543402||RUA MARCELO PINTO DE MORAES|21||PQ INDL TANQUINHO|
|0150|008281692000103|LODES INDUSTRIA QUIMICA LTDA|1058|08281692000103||487091692117|3533908||RUA TAIZO NAKAMURA|121||DISTR. INDUSTRIAL|
