|0000|006|0|01102012|31102012|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|SIMULACAO||A|0|
|0001|0|
|0005|GUARULHOS|07215040|EST MUNICIPAL,      SL 3 MOD.B4B5B6|1156|SALA 03 MODULOS B4 B5 E B6|JD SANTO AFONSO|1134780846|1134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7||04726170|AV ALFREDO EGYDIO DE SOUZA ARANHA|100|BLOCO D 6 ANDAR|VILA CRUZEIRO|0000000000|1121894900|jorge.franck@kemira.com|3550308|
|0150|000082024000137|CIA SANEAMENTO AMBIENTAL DISTRITO FEDERAL|1058|00082024000137||0732466700167|5300108||AVENIDA SIBIPIRUNA|LOTES|15, 17|AGUAS CLARAS|
|0150|000143381000168|MONTEVERDE AGRO-ENERGETICA S.A|1058|00143381000168||283412666|5006606||RODOVIA BR 463|S/N||ZONA RURAL|
|0150|000153088000181|AQUAPLAN TECNOLOGIA LTDA|1058|00153088000181||114175778116|3550308||RUA ENGENHEIRO MESQUITA SAMPAIO|321||CHACARA SANTO ANTON|
|0150|000163083002000|GOLDEN CARGO TRANSPORTES E LOGISTICA LTDA|1058|00163083002000||206244108110|3505708||ESTRADA DOS ALPES|855||JARDIM BELVAL|
|0150|000372496000124|CENTRAL ENERGETICA VALE DO SAPUCAI LTDA|1058|00372496000124||511004897115|3536307||ESTRADA DO MAROLO KM 25|S/N|ZONA RURAL|RURAL CHAGAS|
|0150|000536772003249|ECOLAB QUIMICA LTDA|1058|00536772003249||672138333114|3552502||RODOVIA INDIO TIBIRICA|3201||RAFFO|
|0150|000546997000503|GALVANI IND COM E SERV S.A.|1058|00546997000503||48792703|2914604||FAZ TRIUNFO|S/N||RURAL|
|0150|000585900000148|FOZ DE LIMEIRA S.A.|1058|00585900000148||417129983118|3526902||RUA TIRADENTES|943||CENTRO|
|0150|000763832000160|FRIGORIFICO INDUSTRIAL VALE DO PIRANGA S/A|1058|00763832000160||5219412210046|3152105||RODOVIA MG 826 KM 02 PONTE NOVA/ORATORIOS|S/N||ZONA RURAL|
|0150|000770937000146|RIOVIVO ENGENHARIA AMBIENTAL LTDA|1058|00770937000146||253728169|4202909||RODOVIA IVO SILVEIRA|690||STEFFEN|
|0150|001009681000383|GE WATER & PROCESS TECHNOLOGIES DO BRASIL LTDA|1058|01009681000383||669313262110|3552205||AVENIDA PARANA|4900||CAJURU DO SUL|
|0150|001210857000107|KEMWATER BRASIL S/A|1058|01210857000107||16539709|2905701||RODOVIA BA 099 KM|20||ABRANTES|
|0150|001302613000146|TASSIMIN QUIMICA COM LTDA|1058|01302613000146||0679780050077|3106705||RUA TRANSBRASIL|630|630|JD. PIEMONT|
|0150|001414048000109|SASIL COMERCIAL E INDUSTRIAL DE PETROQUIMICOS LTDA|1058|01414048000109||116158198115|3550308||RUA BARAO DO TRIUNFO|427|ED. NEXT OFFICE SALA 402, 403|BROOKLIN|
|0150|001512260000109|ARC-SUL IND E COM DE PROD QUIM LTDA|1058|01512260000109||278061640117|3513009||RUA TOMAS SEPE|523||GRANJA VIANA|
|0150|001527330001417|CESARI EMP.MULTIMODAL DE MOV. DE MAT. LTDA|1058|01527330001417||672181070117|3552502||RUA FRANCISCO MARENGO|S/N||JARDIM REVISTA|
|0150|001596963000243|SAMM TRANSPORTES LTDA|1058|01596963000243||336477069111|3518800||RUA PREFEITO OLIVIER RAMOS NOGUEIR|575||CUMBICA|
|0150|001760325000135|CARTINT INDUSTRIA E COMERCIO DE TINTAS LTDA.|1058|01760325000135||336450090113|3518800||RUA PANAMBI|225||CUMBICA|
|0150|001838723001280|BRF - BRASIL FOODS S.A.|1058|01838723001280||0050030027|4301008||AVENIDA PRESIDENTE VARGAS|777|PREDIO A|SEDE|
